,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
1099,12217346,JD426923,11/9/20 11:30,011XX W 110TH ST,810,THEFT,OVER $500,RESIDENCE,False,False,2234,22,34,75,6,,,2020,11/16/20 15:52,,,
1100,12221670,JD431843,11/7/20 12:00,048XX S VINCENNES AVE,1155,DECEPTIVE PRACTICE,AGGRAVATED FINANCIAL IDENTITY THEFT,APARTMENT,False,False,223,2,3,38,11,,,2020,11/16/20 15:52,,,
1101,12217032,JD426471,11/9/20 18:55,063XX N MAGNOLIA AVE,560,ASSAULT,SIMPLE,ALLEY,False,False,2433,24,48,77,08A,,,2020,11/16/20 15:52,,,
1102,12217658,JD427120,11/9/20 16:00,042XX S MICHIGAN AVE,460,BATTERY,SIMPLE,STREET,False,False,213,2,3,38,08B,,,2020,11/16/20 15:52,,,
1104,12217170,JD426708,11/9/20 15:00,040XX W JACKSON BLVD,420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,False,False,1115,11,28,26,04B,,,2020,11/16/20 15:52,,,
1105,12217274,JD426864,11/9/20 20:00,016XX N DRAKE AVE,820,THEFT,$500 AND UNDER,STREET,False,False,1422,14,26,23,6,,,2020,11/16/20 15:52,,,
1106,12216928,JD426393,11/9/20 17:30,057XX S PEORIA ST,031A,ROBBERY,ARMED - HANDGUN,APARTMENT,False,False,712,7,16,68,3,,,2020,11/16/20 15:52,,,
1108,12218670,JD428535,11/9/20 20:30,011XX W ERIE ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1214,12,27,24,11,,,2020,11/16/20 15:52,,,
1110,12217764,JD427511,11/9/20 14:00,017XX W SUPERIOR ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,COMMERCIAL / BUSINESS OFFICE,False,False,1215,12,1,24,11,,,2020,11/16/20 15:52,,,
1111,12217389,JD426767,11/9/20 18:00,057XX S MOZART ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,824,8,16,63,7,,,2020,11/16/20 15:52,,,
1112,12216693,JD425934,11/9/20 11:59,001XX W DIVISION ST,820,THEFT,$500 AND UNDER,CURRENCY EXCHANGE,False,False,1824,18,27,8,6,,,2020,11/16/20 15:52,,,
1113,12216317,JD425746,11/9/20 7:30,109XX S GREEN BAY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,432,4,10,52,14,,,2020,11/16/20 15:52,,,
1114,12217084,JD426659,11/9/20 23:00,070XX S DANTE AVE,560,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,False,True,332,3,5,43,08A,,,2020,11/16/20 15:52,,,
1115,12216866,JD426422,11/9/20 18:15,012XX W 76TH ST,560,ASSAULT,SIMPLE,OTHER (SPECIFY),False,False,612,6,17,71,08A,,,2020,11/16/20 15:52,,,
1116,12218011,JD427486,11/9/20 19:00,070XX S CLYDE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,331,3,5,43,08B,,,2020,11/16/20 15:52,,,
1117,12217046,JD426556,11/9/20 20:00,033XX N KARLOV AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1731,17,30,16,14,,,2020,11/16/20 15:52,,,
1118,12216543,JD426076,11/9/20 12:45,007XX E 111TH ST,460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,531,5,9,50,08B,,,2020,11/16/20 15:52,,,
1119,12216507,JD425735,11/9/20 8:22,007XX E 130TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,533,5,9,54,08B,,,2020,11/16/20 15:52,,,
1120,12216951,JD426473,11/9/20 18:55,025XX N CLARK ST,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CONVENIENCE STORE,False,False,1935,19,43,7,04A,,,2020,11/16/20 15:52,,,
1121,12216807,JD426431,11/9/20 14:45,007XX N WABASH AVE,820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1834,18,42,8,6,,,2020,11/16/20 15:52,,,
1123,12216426,JD425692,11/9/20 7:00,036XX W HURON ST,560,ASSAULT,SIMPLE,SIDEWALK,False,True,1112,11,27,23,08A,,,2020,11/16/20 15:52,,,
1124,12217015,JD426510,11/9/20 19:12,018XX S AVERS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,1014,10,24,29,15,,,2020,11/16/20 15:52,,,
1125,12216734,JD426260,11/9/20 10:00,007XX W 61ST ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,711,7,16,68,11,,,2020,11/16/20 15:52,,,
1126,12216972,JD426535,11/9/20 20:22,072XX S GREEN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,733,7,6,68,08B,,,2020,11/16/20 15:52,,,
1127,12220513,JD430107,11/9/20 11:50,014XX W LELAND AVE,820,THEFT,$500 AND UNDER,APARTMENT,False,False,1913,19,46,3,6,,,2020,11/16/20 15:52,,,
1128,12222220,JD430133,10/28/20 10:00,021XX N CLAREMONT AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1432,14,32,22,11,,,2020,11/16/20 15:52,,,
1129,12217107,JD426630,11/9/20 22:14,003XX E KENSINGTON AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,532,5,9,53,04A,,,2020,11/16/20 15:52,,,
1131,12217307,JD426896,11/9/20 13:00,032XX S EMERALD AVE,820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,915,9,11,60,6,,,2020,11/16/20 15:52,,,
1132,12216655,JD426214,11/9/20 15:40,060XX N CANFIELD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1612,16,41,10,11,,,2020,11/16/20 15:52,,,
1133,12216685,JD426277,11/9/20 16:30,083XX S CICERO AVE,820,THEFT,$500 AND UNDER,CTA PARKING LOT / GARAGE / OTHER PROPERTY,False,False,834,8,18,70,6,,,2020,11/16/20 15:52,,,
1134,12217225,JD426782,11/9/20 16:00,023XX W VAN BUREN ST,820,THEFT,$500 AND UNDER,STREET,False,False,1225,12,27,28,6,,,2020,11/16/20 15:52,,,
1135,12216200,JD425620,11/9/20 3:00,057XX S MOODY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,811,8,13,56,14,,,2020,11/16/20 15:52,,,
1136,12216152,JD425563,11/9/20 0:15,063XX S MORGAN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,723,7,16,68,08B,,,2020,11/16/20 15:52,,,
1137,12216567,JD426052,11/9/20 12:49,031XX N LAWNDALE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,2523,25,30,21,5,,,2020,11/16/20 15:52,,,
1138,12216849,JD426404,11/9/20 17:50,076XX S CICERO AVE,460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,833,8,18,65,08B,,,2020,11/16/20 15:52,,,
1139,12216611,JD425751,11/9/20 8:41,054XX W WASHINGTON BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1522,15,29,25,08B,,,2020,11/16/20 15:52,,,
1140,12216160,JD425594,11/9/20 1:00,0000X S HALSTED ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1232,12,27,28,08B,,,2020,11/16/20 15:52,,,
1141,12217255,JD426843,11/9/20 19:00,003XX E 90TH ST,820,THEFT,$500 AND UNDER,STREET,False,False,633,6,9,44,6,,,2020,11/16/20 15:52,,,
1142,12217369,JD426878,11/9/20 14:00,082XX S KILBOURN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,834,8,18,70,11,,,2020,11/16/20 15:52,,,
1143,12216991,JD426439,11/9/20 18:40,005XX N STATE ST,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SMALL RETAIL STORE,True,False,1831,18,42,8,04A,,,2020,11/16/20 15:52,,,
1144,12217487,JD425877,11/9/20 10:42,011XX N KEYSTONE AVE,498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,False,True,1111,11,37,23,04B,,,2020,11/16/20 15:52,,,
1145,12222350,JD427138,11/9/20 9:00,002XX E OHIO ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1834,18,42,8,11,,,2020,11/16/20 15:52,,,
1147,12216933,JD426419,11/9/20 17:45,049XX N KENMORE AVE,560,ASSAULT,SIMPLE,APARTMENT,False,False,2024,20,48,3,08A,,,2020,11/16/20 15:52,,,
1148,12216740,JD426336,11/9/20 15:30,015XX W 86TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,614,6,21,71,7,,,2020,11/16/20 15:52,,,
1149,12216351,JD425744,11/9/20 8:20,071XX S LAFAYETTE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,731,7,6,69,08B,,,2020,11/16/20 15:52,,,
1150,12218778,JD428210,11/9/20 11:00,034XX W IRVING PARK RD,820,THEFT,$500 AND UNDER,CONVENIENCE STORE,False,False,1723,17,35,16,6,,,2020,11/16/20 15:52,,,
1151,12219442,JD429344,11/9/20 7:00,016XX W 95TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,BANK,False,False,2221,22,21,73,11,,,2020,11/16/20 15:52,,,
1152,12217055,JD426633,11/9/20 22:42,007XX E 65TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,321,3,20,42,08B,,,2020,11/16/20 15:52,,,
1153,12217125,JD426614,11/9/20 12:45,087XX S CARPENTER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2222,22,21,71,14,,,2020,11/16/20 15:52,,,
1154,12216881,JD426454,11/9/20 19:00,076XX S LAFLIN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,612,6,17,71,14,,,2020,11/16/20 15:52,,,
1156,12216727,JD426203,11/9/20 15:30,0000X S MASON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1513,15,29,25,08B,,,2020,11/16/20 15:52,,,
1157,12218241,JD427925,11/9/20 22:30,072XX S LAFAYETTE AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,731,7,6,69,3,,,2020,11/16/20 15:52,,,
1158,12217370,JD427027,11/9/20 15:00,012XX W WELLINGTON AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1933,19,32,6,11,,,2020,11/16/20 15:52,,,
1159,12216813,JD426319,11/9/20 16:24,078XX S CARPENTER ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,612,6,17,71,15,,,2020,11/16/20 15:52,,,
1160,12216944,JD426547,11/9/20 20:20,064XX N DAMEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2412,24,50,2,14,,,2020,11/16/20 15:52,,,
1161,12221688,JD431935,11/3/20 12:00,064XX S LAWLER AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,813,8,13,64,11,,,2020,11/16/20 15:52,,,
1163,12216931,JD426527,11/9/20 20:00,070XX S CLYDE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,331,3,5,43,15,,,2020,11/16/20 15:52,,,
1164,12216183,JD425587,11/9/20 1:00,0000X S SPRINGFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,True,1122,11,28,26,14,,,2020,11/16/20 15:52,,,
1165,12216117,JD425566,11/9/20 0:20,024XX N PARKSIDE AVE,460,BATTERY,SIMPLE,RESIDENCE,True,False,2515,25,30,19,08B,,,2020,11/16/20 15:52,,,
1166,12217210,JD426617,11/9/20 21:45,013XX S LOOMIS ST,460,BATTERY,SIMPLE,STREET,False,False,1233,12,28,28,08B,,,2020,11/16/20 15:52,,,
1167,12216688,JD426272,11/9/20 16:20,020XX N MILWAUKEE AVE,820,THEFT,$500 AND UNDER,SIDEWALK,False,False,1431,14,1,22,6,,,2020,11/16/20 15:52,,,
1168,12217319,JD426809,11/9/20 0:15,123XX S PERRY AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,True,523,5,9,53,04A,,,2020,11/16/20 15:52,,,
1169,12216630,JD426085,11/9/20 13:10,092XX S LOOMIS ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2222,22,21,73,08B,,,2020,11/16/20 15:52,,,
1170,12220457,JD430404,11/9/20 9:00,009XX N LECLAIRE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,1531,15,37,25,5,,,2020,11/16/20 15:52,,,
1171,12221810,JD432098,10/30/20 16:00,058XX N FAIRFIELD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,2011,20,40,2,11,,,2020,11/16/20 15:52,,,
1172,12222066,JD432290,9/25/20 0:00,034XX W 79TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,834,8,18,70,11,,,2020,11/16/20 15:52,,,
1173,12217109,JD426650,11/9/20 22:50,121XX S MICHIGAN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,532,5,9,53,08B,,,2020,11/16/20 15:52,,,
1174,12216576,JD425790,11/9/20 9:16,005XX W 124TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,523,5,34,53,14,,,2020,11/16/20 15:52,,,
1175,12217448,JD427095,11/9/20 22:00,054XX S MASSASOIT AVE,610,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),False,False,811,8,23,56,5,,,2020,11/16/20 15:52,,,
1176,12216955,JD426406,11/9/20 18:05,062XX S MICHIGAN AVE,810,THEFT,OVER $500,APARTMENT,False,True,311,3,20,40,6,,,2020,11/16/20 15:52,,,
1177,12216641,JD426015,11/9/20 11:20,026XX N AUSTIN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2514,25,30,19,11,,,2020,11/16/20 15:52,,,
1178,12221655,JD431909,10/18/20 9:00,063XX N KEELER AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1711,17,39,12,11,,,2020,11/16/20 15:52,,,
1179,12216238,JD425572,11/9/20 0:39,062XX S KEDVALE AVE,496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,ALLEY,False,True,813,8,23,65,04B,,,2020,11/16/20 15:52,,,
1181,12216598,JD425913,11/9/20 11:12,011XX N CLARK ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SMALL RETAIL STORE,True,False,1824,18,2,8,04A,,,2020,11/16/20 15:52,,,
1182,12216187,JD425601,11/9/20 1:30,004XX S LARAMIE AVE,890,THEFT,FROM BUILDING,APARTMENT,False,False,1522,15,29,25,6,,,2020,11/16/20 15:52,,,
1183,12216858,JD426502,11/9/20 19:40,007XX S DEARBORN ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,123,1,4,32,6,,,2020,11/16/20 15:52,,,
1184,12216575,JD426006,11/9/20 12:40,008XX W 115TH ST,560,ASSAULT,SIMPLE,GROCERY FOOD STORE,False,False,524,5,34,53,08A,,,2020,11/16/20 15:52,,,
1185,12216157,JD425621,11/9/20 0:50,009XX W AGATITE AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,STREET,False,False,1914,19,46,3,11,,,2020,11/16/20 15:52,,,
1186,12216155,JD425589,11/9/20 0:50,009XX W AGATITE AVE,2027,NARCOTICS,POSSESS - CRACK,STREET,True,False,1914,19,46,3,18,,,2020,11/16/20 15:52,,,
1187,12216606,JD426045,11/9/20 12:50,004XX E 66TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,312,3,20,42,08B,,,2020,11/16/20 15:52,,,
1188,12217353,JD426998,11/9/20 22:45,021XX W 70TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,735,7,17,67,08B,,,2020,11/16/20 15:52,,,
1189,12218310,JD428032,11/9/20 10:45,004XX W DIVISION ST,810,THEFT,OVER $500,SIDEWALK,False,False,1821,18,27,8,6,,,2020,11/16/20 15:52,,,
1190,12217322,JD426841,11/9/20 12:00,017XX N KEYSTONE AVE,560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2534,25,26,20,08A,,,2020,11/16/20 15:52,,,
1191,12217259,JD426787,11/9/20 13:45,049XX W IRVING PARK RD,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,False,False,1634,16,45,15,04A,,,2020,11/16/20 15:52,,,
1193,12221823,JD432093,11/1/20 0:01,017XX W TAYLOR ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,HOSPITAL BUILDING / GROUNDS,False,False,1231,12,27,28,11,,,2020,11/16/20 15:52,,,
1194,12218655,JD428379,11/9/20 20:00,012XX N LARAMIE AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,2533,25,37,25,5,,,2020,11/16/20 15:52,,,
1195,12220203,JD425816,11/9/20 10:00,077XX S INDIANA AVE,496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,623,6,6,69,04B,,,2020,11/16/20 15:52,,,
1196,12217183,JD426676,11/9/20 23:43,016XX S ST LOUIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1021,10,24,29,14,,,2020,11/16/20 15:52,,,
1197,12219134,JD428103,11/9/20 10:00,099XX S DR MARTIN LUTHER KING JR DR,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,GOVERNMENT BUILDING / PROPERTY,False,False,511,5,9,49,11,,,2020,11/16/20 15:52,,,
1198,12216981,JD426564,11/9/20 18:30,008XX W WAYMAN ST,810,THEFT,OVER $500,STREET,False,False,1214,12,27,28,6,,,2020,11/16/20 15:52,,,
1199,12218015,JD427700,11/9/20 11:00,082XX S EVANS AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,631,6,6,44,3,,,2020,11/16/20 15:52,,,
1200,12216724,JD426324,11/9/20 17:00,034XX W SUNNYSIDE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1723,17,35,14,7,,,2020,11/16/20 15:52,,,
1201,12217086,JD425674,11/9/20 6:05,001XX S STATE ST,820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,112,1,42,32,6,,,2020,11/16/20 15:52,,,
1202,12216864,JD426482,11/9/20 19:04,065XX N GLENWOOD AVE,460,BATTERY,SIMPLE,APARTMENT,False,False,2432,24,49,1,08B,,,2020,11/16/20 15:52,,,
1203,12216811,JD426254,11/9/20 15:51,062XX N LINCOLN AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,1711,17,50,13,6,,,2020,11/16/20 15:52,,,
1204,12216422,JD425852,11/9/20 1:45,004XX S CLARK ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),False,False,122,1,4,32,11,,,2020,11/16/20 15:52,,,
1205,12216797,JD426344,11/9/20 17:20,095XX S WENTWORTH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,511,5,21,49,15,,,2020,11/16/20 15:52,,,
1206,12217049,JD426595,11/9/20 17:30,033XX W 59TH ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,822,8,23,63,3,,,2020,11/16/20 15:52,,,
1208,12216280,JD425676,11/9/20 4:30,084XX S HOYNE AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,614,6,18,71,6,,,2020,11/16/20 15:52,,,
1209,12216531,JD426022,11/9/20 12:53,024XX W FOSTER AVE,560,ASSAULT,SIMPLE,ALLEY,False,False,2011,20,40,4,08A,,,2020,11/16/20 15:52,,,
1210,12217980,JD426815,11/9/20 13:00,010XX W GLENLAKE AVE,890,THEFT,FROM BUILDING,APARTMENT,False,False,2433,24,48,77,6,,,2020,11/16/20 15:52,,,
1211,12217104,JD426674,11/9/20 22:50,085XX S LAFLIN ST,820,THEFT,$500 AND UNDER,RESIDENCE,False,False,614,6,21,71,6,,,2020,11/16/20 15:52,,,
1212,12216173,JD425604,11/9/20 1:16,013XX S KEDZIE AVE,2022,NARCOTICS,POSSESS - COCAINE,STREET,True,False,1022,10,24,29,18,,,2020,11/16/20 15:52,,,
1213,12221132,JD431291,11/9/20 13:00,058XX S ELLIS AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,COLLEGE / UNIVERSITY - GROUNDS,False,False,235,2,5,41,11,,,2020,11/16/20 15:52,,,
1214,12216511,JD426003,11/9/20 12:48,009XX W 86TH ST,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,STREET,False,False,613,6,21,71,15,,,2020,11/16/20 15:52,,,
1215,12216626,JD426136,11/9/20 14:10,113XX S ABERDEEN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2234,22,34,75,08B,,,2020,11/16/20 15:52,,,
1216,12217569,JD427036,11/9/20 15:15,021XX S RIDGEWAY AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1014,10,24,29,6,,,2020,11/16/20 15:52,,,
1217,12218379,JD428087,11/9/20 11:45,004XX S PULASKI RD,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1132,11,28,26,6,,,2020,11/16/20 15:52,,,
1218,12217153,JD426680,11/9/20 11:30,079XX S MARYLAND AVE,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,False,624,6,8,44,04A,,,2020,11/16/20 15:52,,,
1220,12216387,JD425794,11/9/20 1:00,054XX W HIRSCH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2532,25,37,25,7,,,2020,11/16/20 15:52,,,
1221,12216737,JD426124,11/9/20 14:00,028XX N MOBILE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2511,25,30,19,11,,,2020,11/16/20 15:52,,,
1222,12219386,JD429278,11/9/20 10:57,018XX S TROY ST,820,THEFT,$500 AND UNDER,RESIDENCE,False,True,1022,10,24,29,6,,,2020,11/16/20 15:52,,,
1223,12221930,JD432276,11/1/20 12:00,105XX S PROSPECT AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2212,22,19,72,11,,,2020,11/16/20 15:52,,,
