ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12217806,JD427380,11/10/20 15:20,043XX W BELMONT AVE,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,CAR WASH,FALSE,FALSE,2523,25,31,20,3,,,2020,11/17/20 15:49,,,
12218292,JD427914,11/10/20 19:00,053XX S CALUMET AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,231,2,3,40,7,,,2020,11/17/20 15:49,,,
12217765,JD427477,11/10/20 15:10,030XX S KEDZIE AVE,2022,NARCOTICS,POSSESS - COCAINE,PARKING LOT / GARAGE (NON RESIDENTIAL),TRUE,FALSE,1032,10,12,30,18,,,2020,11/17/20 15:49,,,
12217428,JD427043,11/10/20 10:30,110XX S STATE ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,GOVERNMENT BUILDING / PROPERTY,FALSE,FALSE,513,5,9,49,11,,,2020,11/17/20 15:49,,,
12222460,JD432870,11/9/20 10:00,046XX N HERMITAGE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER (SPECIFY),FALSE,FALSE,1912,19,47,3,11,,,2020,11/17/20 15:49,,,
12221918,JD432208,11/10/20 6:00,065XX S DORCHESTER AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,STREET,FALSE,FALSE,321,3,20,42,11,,,2020,11/17/20 15:49,,,
12217945,JD427643,11/10/20 18:45,050XX S COTTAGE GROVE AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA BUS,TRUE,FALSE,223,2,4,38,14,,,2020,11/17/20 15:49,,,
12218809,JD428203,11/10/20 18:37,029XX W DICKENS AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,ALLEY,FALSE,FALSE,1414,14,1,22,14,,,2020,11/17/20 15:49,,,
12220511,JD430085,11/10/20 13:02,075XX N WINCHESTER AVE,890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,2424,24,49,1,6,,,2020,11/17/20 15:49,,,
12217518,JD426940,11/10/20 9:17,001XX S STATE ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,112,1,42,32,6,,,2020,11/17/20 15:49,,,
12218291,JD427165,11/10/20 12:30,003XX S PULASKI RD,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,1132,11,28,26,6,,,2020,11/17/20 15:49,,,
12217315,JD426804,11/10/20 6:50,016XX W MADISON ST,810,THEFT,OVER $500,CTA BUS STOP,FALSE,FALSE,1224,12,27,28,6,,,2020,11/17/20 15:49,,,
12217897,JD427434,11/10/20 16:01,038XX W FILLMORE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1133,11,24,29,08B,,,2020,11/17/20 15:49,,,
12217114,JD426696,11/10/20 0:54,054XX W POTOMAC AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2532,25,37,25,08B,,,2020,11/17/20 15:49,,,
12218952,JD428722,11/10/20 22:00,099XX S VINCENNES AVE,820,THEFT,$500 AND UNDER,GAS STATION,FALSE,FALSE,2213,22,34,73,6,,,2020,11/17/20 15:49,,,
12217850,JD427462,11/10/20 14:00,055XX S CARPENTER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,712,7,16,68,14,,,2020,11/17/20 15:49,,,
12218027,JD427715,11/10/20 21:02,071XX S UNION AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,732,7,6,68,08B,,,2020,11/17/20 15:49,,,
12218072,JD426981,11/10/20 10:00,020XX W 95TH ST,560,ASSAULT,SIMPLE,OTHER (SPECIFY),FALSE,FALSE,2221,22,19,72,08A,,,2020,11/17/20 15:49,,,
12217778,JD427472,11/10/20 16:21,060XX W 63RD ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,812,8,13,64,08B,,,2020,11/17/20 15:49,,,
12217361,JD426954,11/10/20 9:45,048XX N MERRIMAC AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,TRUE,1622,16,45,11,14,,,2020,11/17/20 15:49,,,
12218078,JD427743,11/10/20 21:30,064XX N OAKLEY AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2412,24,50,2,08B,,,2020,11/17/20 15:49,,,
12221645,JD431895,11/10/20 14:00,002XX E OHIO ST,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1834,18,42,8,6,,,2020,11/17/20 15:49,,,
12220468,JD429912,11/10/20 18:00,003XX W ONTARIO ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1831,18,42,8,6,,,2020,11/17/20 15:49,,,
12217930,JD427629,11/10/20 14:15,053XX S HYDE PARK BLVD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,FALSE,234,2,5,41,26,,,2020,11/17/20 15:49,,,
12140145,JD314867,7/30/20 9:40,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,TRUE,FALSE,1134,11,24,29,18,,,2020,11/17/20 15:49,,,
12218659,JD428406,11/10/20 17:00,045XX S EVANS AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,221,2,4,38,11,,,2020,11/17/20 15:49,,,
12217880,JD427565,11/10/20 16:00,084XX S SANGAMON ST,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,613,6,21,71,6,,,2020,11/17/20 15:49,,,
12217517,JD427131,11/10/20 11:38,054XX N OLCOTT AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,PARK PROPERTY,FALSE,FALSE,1613,16,41,10,26,,,2020,11/17/20 15:49,,,
12218506,JD427670,11/10/20 19:15,044XX W 66TH ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,833,8,13,65,08B,,,2020,11/17/20 15:49,,,
12217582,JD426939,11/10/20 9:33,002XX W 60TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,FALSE,FALSE,711,7,20,68,7,,,2020,11/17/20 15:49,,,
12217441,JD426909,11/10/20 9:37,0000X S CICERO AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,FALSE,FALSE,1533,15,28,25,04B,,,2020,11/17/20 15:49,,,
12218397,JD427767,11/10/20 22:12,031XX W ARMITAGE AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1414,14,32,22,6,,,2020,11/17/20 15:49,,,
12217581,JD427054,11/10/20 11:20,100XX S FOREST AVE,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,FALSE,TRUE,511,5,9,49,04A,,,2020,11/17/20 15:49,,,
12218960,JD426685,11/10/20 0:02,010XX N PULASKI RD,497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,FALSE,TRUE,1112,11,37,23,04B,,,2020,11/17/20 15:49,,,
12218028,JD427398,11/10/20 15:00,067XX N DOWAGIAC AVE,560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,1621,16,41,12,08A,,,2020,11/17/20 15:49,,,
12217809,JD427539,11/10/20 17:12,056XX S THROOP ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,713,7,16,67,14,,,2020,11/17/20 15:49,,,
25609,JD427781,11/10/20 23:21,039XX W GLADYS AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,FALSE,1132,11,28,26,01A,1150200,1898065,2020,11/17/20 15:49,41.87619632,-87.72398371,"(41.876196319, -87.723983712)"
12217317,JD426879,11/10/20 8:20,003XX W 103RD ST,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,511,5,9,49,6,,,2020,11/17/20 15:49,,,
12217994,JD427622,11/10/20 16:35,057XX S PAULINA ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,FALSE,FALSE,715,7,15,67,04A,,,2020,11/17/20 15:49,,,
12218416,JD427892,11/10/20 20:00,060XX S KEDZIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,823,8,16,66,14,,,2020,11/17/20 15:49,,,
12217615,JD427206,11/10/20 13:35,012XX N MAPLEWOOD AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,VEHICLE - COMMERCIAL,FALSE,FALSE,1423,14,26,24,15,,,2020,11/17/20 15:49,,,
12222882,JD432624,11/6/20 14:45,054XX W OHIO ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,FALSE,FALSE,1524,15,37,25,14,,,2020,11/17/20 15:49,,,
12219502,JD429476,11/10/20 13:00,057XX S KENWOOD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,235,2,5,41,11,,,2020,11/17/20 15:49,,,
12218167,JD427806,11/10/20 17:00,087XX S EXCHANGE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,423,4,10,46,08B,,,2020,11/17/20 15:49,,,
12217424,JD426965,11/10/20 9:22,043XX W VAN BUREN ST,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,SIDEWALK,TRUE,FALSE,1131,11,28,26,18,,,2020,11/17/20 15:49,,,
12218151,JD427740,11/10/20 20:32,023XX W 49TH ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,931,9,15,61,9,,,2020,11/17/20 15:49,,,
12220522,JD429914,11/10/20 18:18,034XX W DIVERSEY AVE,810,THEFT,OVER $500,SMALL RETAIL STORE,FALSE,FALSE,1412,14,35,22,6,,,2020,11/17/20 15:49,,,
12217533,JD426828,11/10/20 4:00,016XX S KEELER AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1012,10,24,29,6,,,2020,11/17/20 15:49,,,
12217867,JD427520,11/10/20 17:01,031XX W ARMITAGE AVE,860,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1414,14,32,22,6,,,2020,11/17/20 15:49,,,
12217491,JD427149,11/10/20 11:45,054XX N MENARD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1622,16,45,11,11,,,2020,11/17/20 15:49,,,
12219581,JD429503,11/10/20 22:00,003XX W 77TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,623,6,17,69,08B,,,2020,11/17/20 15:49,,,
12217907,JD427648,11/10/20 18:57,051XX W WRIGHTWOOD AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,2521,25,31,19,6,,,2020,11/17/20 15:49,,,
12217788,JD427325,11/10/20 13:00,074XX N MARSHFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2422,24,49,1,14,,,2020,11/17/20 15:49,,,
12223134,JD433566,10/20/20 12:00,0000X W ONTARIO ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1832,18,42,8,11,,,2020,11/17/20 15:49,,,
12218265,JD427983,11/10/20 20:30,031XX N SHEFFIELD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1933,19,44,6,7,,,2020,11/17/20 15:49,,,
12218097,JD427736,11/10/20 19:22,005XX S PULASKI RD,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,CTA TRAIN,TRUE,FALSE,1132,11,24,26,11,,,2020,11/17/20 15:49,,,
12218817,JD428190,11/10/20 3:00,032XX S STEWART AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,915,9,11,60,14,,,2020,11/17/20 15:49,,,
12222839,JD433364,11/9/20 21:00,009XX W LAWRENCE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,1914,19,46,3,08A,,,2020,11/17/20 15:49,,,
12217703,JD427337,11/10/20 14:50,031XX W WASHINGTON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,TRUE,FALSE,1222,12,27,27,14,,,2020,11/17/20 15:49,,,
12217667,JD427189,11/10/20 13:09,077XX S CORNELL AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,FALSE,FALSE,411,4,8,43,04A,,,2020,11/17/20 15:49,,,
12219864,JD429109,11/10/20 10:30,115XX S MARSHFIELD AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BANK,FALSE,FALSE,2234,22,34,75,11,,,2020,11/17/20 15:49,,,
12219434,JD429398,11/10/20 16:42,052XX S DREXEL AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,233,2,5,41,6,,,2020,11/17/20 15:49,,,
12217799,JD427453,11/10/20 11:00,016XX W HARRISON ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,HOSPITAL BUILDING / GROUNDS,FALSE,FALSE,1231,12,27,28,26,,,2020,11/17/20 15:49,,,
12217180,JD426726,11/10/20 1:35,009XX W BELMONT AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA PLATFORM,TRUE,FALSE,1933,19,44,6,26,,,2020,11/17/20 15:49,,,
12217920,JD427448,11/10/20 15:35,027XX S INDIANA AVE,2860,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,RESIDENCE,FALSE,FALSE,133,1,4,35,24,,,2020,11/17/20 15:49,,,
12217395,JD427006,11/10/20 10:08,033XX W 84TH PL,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,834,8,18,70,26,,,2020,11/17/20 15:49,,,
12218085,JD427678,11/10/20 20:04,032XX S MORGAN ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,913,9,11,60,04B,,,2020,11/17/20 15:49,,,
12217308,JD426912,11/10/20 9:25,052XX S JUSTINE ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,FALSE,FALSE,934,9,16,61,26,,,2020,11/17/20 15:49,,,
12218848,JD428701,11/10/20 17:00,063XX S STEWART AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,MEDICAL / DENTAL OFFICE,FALSE,FALSE,722,7,20,68,11,,,2020,11/17/20 15:49,,,
12218020,JD427717,11/10/20 21:07,012XX W ROOSEVELT RD,860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,1233,12,25,28,6,,,2020,11/17/20 15:49,,,
12217839,JD427353,11/10/20 6:00,044XX S ST LOUIS AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,821,8,14,58,11,,,2020,11/17/20 15:49,,,
12217635,JD427185,11/10/20 7:56,034XX N NARRAGANSETT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - GARAGE,FALSE,FALSE,1632,16,38,17,14,,,2020,11/17/20 15:49,,,
12218102,JD427739,11/10/20 21:22,066XX S COTTAGE GROVE AVE,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESTAURANT,TRUE,FALSE,321,3,20,42,04A,,,2020,11/17/20 15:49,,,
12218540,JD428344,11/10/20 14:00,067XX S KOSTNER AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,833,8,13,65,11,,,2020,11/17/20 15:49,,,
12218008,JD427608,11/10/20 17:42,076XX S STATE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,FALSE,FALSE,623,6,6,69,7,,,2020,11/17/20 15:49,,,
12222889,JD432814,11/10/20 15:05,005XX W STRATFORD PL,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1925,19,44,6,6,,,2020,11/17/20 15:49,,,
12217451,JD427106,11/10/20 10:30,0000X N LOWER WACKER DR,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,122,1,42,32,6,,,2020,11/17/20 15:49,,,
12217217,JD426719,11/10/20 1:20,068XX S PERRY AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,722,7,6,69,5,,,2020,11/17/20 15:49,,,
12218611,JD428408,11/10/20 14:45,076XX S CORNELL AVE,320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,FALSE,FALSE,411,4,8,43,3,,,2020,11/17/20 15:49,,,
12217160,JD426702,11/10/20 0:58,056XX N NAGLE AVE,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,TRUE,FALSE,1622,16,45,10,04A,,,2020,11/17/20 15:49,,,
12217725,JD426921,11/10/20 9:50,001XX W 109TH PL,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,FALSE,TRUE,513,5,34,49,04A,,,2020,11/17/20 15:49,,,
12222584,JD433011,11/10/20 11:00,007XX W DIVERSEY PKWY,890,THEFT,FROM BUILDING,NURSING / RETIREMENT HOME,FALSE,FALSE,1935,19,43,7,6,,,2020,11/17/20 15:49,,,
12217648,JD427174,11/10/20 12:00,077XX S SAGINAW AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,421,4,7,43,08B,,,2020,11/17/20 15:49,,,
12219202,JD428987,11/10/20 9:00,034XX S HALSTED ST,3970,INTIMIDATION,EXTORTION,APARTMENT,FALSE,FALSE,915,9,11,60,26,,,2020,11/17/20 15:49,,,
12222446,JD432799,11/8/20 20:35,064XX W IRVING PARK RD,810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,1632,16,38,17,6,,,2020,11/17/20 15:49,,,
12217751,JD427281,11/10/20 13:07,124XX S WENTWORTH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,523,5,9,53,15,,,2020,11/17/20 15:49,,,
12218183,JD427801,11/10/20 21:25,077XX S WOOD ST,497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,FALSE,TRUE,611,6,17,71,04B,,,2020,11/17/20 15:49,,,
12218142,JD427789,11/10/20 21:53,068XX S ABERDEEN ST,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,RESIDENCE,TRUE,FALSE,724,7,16,68,18,,,2020,11/17/20 15:49,,,
12217545,JD427167,11/10/20 12:15,046XX W VAN BUREN ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,1131,11,24,25,3,,,2020,11/17/20 15:49,,,
12222777,JD433299,9/9/20 12:00,070XX S OGLESBY AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,FALSE,FALSE,331,3,5,43,11,,,2020,11/17/20 15:49,,,
12217503,JD426888,11/10/20 9:10,025XX E 77TH ST,031A,ROBBERY,ARMED - HANDGUN,STREET,FALSE,FALSE,421,4,7,43,3,,,2020,11/17/20 15:49,,,
12220293,JD430423,11/10/20 16:30,053XX N NEWCASTLE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1613,16,41,10,11,,,2020,11/17/20 15:49,,,
12218251,JD427913,11/10/20 5:00,041XX N MARMORA AVE,935,MOTOR VEHICLE THEFT,"THEFT / RECOVERY - TRUCK, BUS, MOBILE HOME",STREET,FALSE,FALSE,1624,16,38,15,7,,,2020,11/17/20 15:49,,,
12217715,JD427260,11/10/20 10:00,009XX S KARLOV AVE,930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,FALSE,FALSE,1132,11,24,26,7,,,2020,11/17/20 15:49,,,
12217141,JD426698,11/10/20 1:00,035XX S SANGAMON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,915,9,11,60,08B,,,2020,11/17/20 15:49,,,
12217283,JD426810,11/10/20 7:20,004XX S HALSTED ST,483,BATTERY,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,CTA BUS,FALSE,FALSE,1232,12,25,28,04B,,,2020,11/17/20 15:49,,,
12218377,JD428107,11/10/20 8:00,038XX W 55TH PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,822,8,23,62,11,,,2020,11/17/20 15:49,,,
12217914,JD427599,11/10/20 15:05,017XX N SHEFFIELD AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,1811,18,2,7,6,,,2020,11/17/20 15:49,,,
12217172,JD426731,11/10/20 2:30,051XX S PRAIRIE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,231,2,3,40,08B,,,2020,11/17/20 15:49,,,
12217199,JD426707,11/10/20 1:15,089XX S MUSKEGON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,TRUE,423,4,10,46,14,,,2020,11/17/20 15:49,,,
12218780,JD428191,11/10/20 18:00,033XX N PULASKI RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DRUG STORE,FALSE,FALSE,1732,17,30,21,11,,,2020,11/17/20 15:49,,,
12222620,JD432825,11/1/20 9:00,012XX W LILL AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1932,19,43,7,11,,,2020,11/17/20 15:49,,,
12218096,JD427764,11/10/20 22:11,060XX W GEORGE ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,2511,25,30,19,04A,,,2020,11/17/20 15:49,,,
12218047,JD427731,11/10/20 20:55,002XX W GRAND AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CONVENIENCE STORE,FALSE,FALSE,1831,18,42,8,10,,,2020,11/17/20 15:49,,,
12218019,JD427675,11/10/20 19:30,010XX N AUSTIN BLVD,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,FALSE,FALSE,1511,15,29,25,04A,,,2020,11/17/20 15:49,,,
12217169,JD426692,11/10/20 0:33,001XX W 112TH PL,497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,STREET,FALSE,FALSE,522,5,34,49,04B,,,2020,11/17/20 15:49,,,
12218554,JD428258,11/10/20 14:30,082XX S LAFLIN ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,614,6,21,71,11,,,2020,11/17/20 15:49,,,
12217209,JD426732,11/10/20 2:40,042XX S ASHLAND AVE,460,BATTERY,SIMPLE,CTA BUS STOP,FALSE,FALSE,924,9,11,61,08B,,,2020,11/17/20 15:49,,,
12217717,JD427365,11/10/20 10:00,112XX S FAIRFIELD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2212,22,19,75,11,,,2020,11/17/20 15:49,,,
12218459,JD428235,11/10/20 17:30,0000X E 46TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,215,2,3,38,7,,,2020,11/17/20 15:49,,,
12217690,JD427334,11/10/20 14:17,079XX S HARVARD AVE,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,TRUE,FALSE,623,6,17,44,04B,,,2020,11/17/20 15:49,,,
12217639,JD427257,11/10/20 13:25,009XX S MAYFIELD AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,FALSE,FALSE,1513,15,29,25,26,,,2020,11/17/20 15:49,,,
12222436,JD432846,11/1/20 9:00,035XX N FREMONT ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,1924,19,44,6,11,,,2020,11/17/20 15:49,,,
12218127,JD427826,11/10/20 20:30,015XX S FAIRFIELD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING / GROUNDS,FALSE,TRUE,1023,10,28,29,08B,,,2020,11/17/20 15:49,,,
12219404,JD429255,11/10/20 9:00,007XX N KINGSBURY ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1831,18,42,8,6,,,2020,11/17/20 15:49,,,
12220196,JD430182,11/10/20 12:00,008XX W EASTWOOD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,1914,19,46,3,11,,,2020,11/17/20 15:49,,,
12217606,JD427156,11/10/20 12:32,007XX W 82ND ST,810,THEFT,OVER $500,RESIDENCE,FALSE,TRUE,622,6,21,71,6,,,2020,11/17/20 15:49,,,
12222496,JD432893,11/2/20 0:00,009XX W WINONA ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2024,20,48,3,7,,,2020,11/17/20 15:49,,,
12222395,JD431407,10/1/20 12:00,064XX N NORTHWEST HWY,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1611,16,41,9,11,,,2020,11/17/20 15:49,,,
12217300,JD426847,11/10/20 4:50,064XX S CAMPBELL AVE,820,THEFT,$500 AND UNDER,PARK PROPERTY,FALSE,FALSE,825,8,16,66,6,,,2020,11/17/20 15:49,,,
12218354,JD427918,11/10/20 15:00,043XX W JACKSON BLVD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1131,11,28,26,11,,,2020,11/17/20 15:49,,,
12218356,JD428123,11/10/20 17:00,093XX S CLAREMONT AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,2221,22,19,72,6,,,2020,11/17/20 15:49,,,
12217133,JD426682,11/10/20 0:12,015XX W WINNEMAC AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,TRUE,TRUE,2032,20,47,3,08B,,,2020,11/17/20 15:49,,,
12222863,JD432788,10/31/20 19:00,007XX W 129TH PL,820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,523,5,34,53,6,,,2020,11/17/20 15:49,,,
12217767,JD427446,11/10/20 8:26,113XX S PARNELL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2233,22,34,49,7,,,2020,11/17/20 15:49,,,
12217944,JD427637,11/10/20 12:00,009XX W MADISON ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,1232,12,25,28,11,,,2020,11/17/20 15:49,,,
12222924,JD433233,11/2/20 15:09,011XX N MILWAUKEE AVE,1751,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,APARTMENT,FALSE,FALSE,1213,12,27,24,17,,,2020,11/17/20 15:49,,,
